Player,Opp,Yds,TD,Int,Yds,TD,Rec,Yds,TD,TD,FumTD,2PT,Lost,Points,Week,Name,_position,_team
Tyler Scott WR - CHI,@MIN,0.0,0.0,0.0,2.17,0.0,1.63,18.76,0.12,0.0,0.0,0.0,0.0,4.44,15,Tyler Scott,WR,CHI
Tre Tucker WR - LV,ATL,0.0,0.0,0.0,2,0.0,1.72,18.5,0.11,0.0,0.0,0.0,0.0,4.43,15,Tre Tucker,WR,LV
A.T. Perry WR - NO,WAS,0.0,0.0,0.0,0.29,0.0,1.52,21.45,0.12,0.0,0.0,0.0,0.0,4.41,15,A.T. Perry,WR,NO
Marquez Valdes-Scantling WR - BUF Q,@DET,0.0,0.0,0.0,0.26,0.0,1.32,19.88,0.18,0.0,0.0,0.0,0.0,4.41,15,Marquez Valdes-Scantling,WR,BUF
CeeDee Lamb WR - DAL EXE View News,TB,0.0,0.0,0.0,4.58,0.06,7.12,90.05,0.56,0.0,0.0,0.0,0.06,20.18,16,CeeDee Lamb,WR,DAL
Tyreek Hill WR - MIA Q,SF,0.0,0.0,0.0,2.16,0.0,6.71,95.77,0.54,0.0,0.0,0.0,0.06,19.62,16,Tyreek Hill,WR,MIA
Ja'Marr Chase WR - CIN View News,CLE,0.0,0.0,0.0,0.97,0.0,6.34,82.57,0.48,0.0,0.0,0.0,0.06,17.45,16,Ja'Marr Chase,WR,CIN
Amon-Ra St. Brown WR - DET,@CHI,0.0,0.0,0.0,2.17,0.0,6.69,77.45,0.42,0.0,0.0,0.0,0.06,17.05,16,Amon-Ra St. Brown,WR,DET
Justin Jefferson WR - MIN,@SEA,0.0,0.0,0.0,0.71,0.0,6.18,83.94,0.41,0.0,0.0,0.0,0.06,16.99,16,Justin Jefferson,WR,MIN
Garrett Wilson WR - NYJ,LAR,0.0,0.0,0.0,1.91,0.0,6.09,77.28,0.49,0.0,0.0,0.0,0.06,16.83,16,Garrett Wilson,WR,NYJ
A.J. Brown WR - PHI,@WAS,0.0,0.0,0.0,0.36,0.0,5.44,81.67,0.48,0.0,0.0,0.0,0.06,16.40,16,A.J. Brown,WR,PHI
Puka Nacua WR - LAR Q,@NYJ,0.0,0.0,0.0,2.46,0.0,5.51,73.65,0.41,0.0,0.0,0.0,0.06,15.46,16,Puka Nacua,WR,LAR
Drake London WR - ATL,NYG,0.0,0.0,0.0,0.67,0.0,5.21,67.92,0.42,0.0,0.0,0.0,0.06,14.47,16,Drake London,WR,ATL
Marvin Harrison Jr. WR - ARI,@CAR,0.0,0.0,0.0,0.42,0.0,4.85,68.34,0.42,0.0,0.0,0.0,0.06,14.13,16,Marvin Harrison Jr.,WR,ARI
Davante Adams WR - LV Q,JAX,0.0,0.0,0.0,0.29,0.0,5.2,64.17,0.41,0.0,0.0,0.0,0.06,13.99,16,Davante Adams,WR,LV
Brandon Aiyuk WR - SF,@MIA,0.0,0.0,0.0,0.31,0.0,4.66,68.18,0.43,0.0,0.0,0.0,0.06,13.97,16,Brandon Aiyuk,WR,SF
Cooper Kupp WR - LAR,@NYJ,0.0,0.0,0.0,1.48,0.0,5.17,61.67,0.43,0.0,0.0,0.0,0.06,13.95,16,Cooper Kupp,WR,LAR
Deebo Samuel Sr. WR - SF,@MIA,0.0,0.0,0.0,14.54,0.18,3.85,54.67,0.37,0.0,0.0,0.0,0.06,13.95,16,Deebo Samuel Sr.,WR,SF
Rashee Rice WR - KC,HOU,0.0,0.0,0.0,0.59,0.0,5.56,60.03,0.39,0.0,0.0,0.0,0.07,13.82,16,Rashee Rice,WR,KC
Jaylen Waddle WR - MIA Q,SF,0.0,0.0,0.0,1.15,0.0,4.84,66.49,0.36,0.0,0.0,0.0,0.06,13.64,16,Jaylen Waddle,WR,MIA
Chris Olave WR - NO,@GB,0.0,0.0,0.0,0.28,0.0,4.95,67.07,0.34,0.0,0.0,0.0,0.06,13.61,16,Chris Olave,WR,NO
DK Metcalf WR - SEA,MIN,0.0,0.0,0.0,0.3,0.0,4.41,63.08,0.48,0.0,0.0,0.0,0.06,13.51,16,DK Metcalf,WR,SEA
DeVonta Smith WR - PHI,@WAS,0.0,0.0,0.0,0.36,0.0,5.14,62.98,0.36,0.0,0.0,0.0,0.06,13.51,16,DeVonta Smith,WR,PHI
Michael Pittman WR - IND,TEN,0.0,0.0,0.0,0.3,0.0,5.55,61.84,0.3,0.0,0.0,0.0,0.06,13.44,16,Michael Pittman,WR,IND
Nico Collins WR - HOU,@KC,0.0,0.0,0.0,0.57,0.0,4.48,64.41,0.4,0.0,0.0,0.0,0.06,13.26,16,Nico Collins,WR,HOU
DJ Moore WR - CHI,DET,0.0,0.0,0.0,1.42,0.0,4.49,62.86,0.41,0.0,0.0,0.0,0.06,13.26,16,DJ Moore,WR,CHI
Tee Higgins WR - CIN,CLE,0.0,0.0,0.0,0.3,0.0,4.46,63.59,0.42,0.0,0.0,0.0,0.06,13.25,16,Tee Higgins,WR,CIN
Mike Evans WR - TB,@DAL,0.0,0.0,0.0,0.28,0.0,4.21,63.07,0.46,0.0,0.0,0.0,0.06,13.19,16,Mike Evans,WR,TB
Amari Cooper WR - CLE,@CIN,0.0,0.0,0.0,0.29,0.0,4.3,63.23,0.4,0.0,0.0,0.0,0.06,12.93,16,Amari Cooper,WR,CLE
Christian Kirk WR - JAX Q,@LV,0.0,0.0,0.0,0.65,0.0,4.78,60.94,0.35,0.0,0.0,0.0,0.06,12.92,16,Christian Kirk,WR,JAX
Zay Flowers WR - BAL,PIT,0.0,0.0,0.0,3.07,0.0,4.87,56.08,0.36,0.0,0.0,0.0,0.06,12.83,16,Zay Flowers,WR,BAL
Stefon Diggs WR - HOU,@KC,0.0,0.0,0.0,0.29,0.0,4.6,56.08,0.4,0.0,0.0,0.0,0.06,12.52,16,Stefon Diggs,WR,HOU
Keenan Allen WR - CHI,DET,0.0,0.0,0.0,0.65,0.0,4.95,54.99,0.35,0.0,0.0,0.0,0.06,12.49,16,Keenan Allen,WR,CHI
Jayden Reed WR - GB,NO,0.0,0.0,0.0,4.67,0.06,4.36,54.39,0.31,0.0,0.0,0.0,0.06,12.37,16,Jayden Reed,WR,GB
Chris Godwin WR - TB,@DAL,0.0,0.0,0.0,1.48,0.0,4.97,55.96,0.29,0.0,0.0,0.0,0.06,12.33,16,Chris Godwin,WR,TB
Jordan Addison WR - MIN Q,@SEA,0.0,0.0,0.0,1.1,0.0,4.24,58.79,0.35,0.0,0.0,0.0,0.06,12.21,16,Jordan Addison,WR,MIN
Diontae Johnson WR - CAR,ARI,0.0,0.0,0.0,0.87,0.0,5.2,54.45,0.27,0.0,0.0,0.0,0.07,12.21,16,Diontae Johnson,WR,CAR
Tank Dell WR - HOU,@KC,0.0,0.0,0.0,3.75,0.0,4.32,55.45,0.34,0.0,0.0,0.0,0.06,12.16,16,Tank Dell,WR,HOU
Malik Nabers WR - NYG,@ATL,0.0,0.0,0.0,0.85,0.0,4.28,58.08,0.34,0.0,0.0,0.0,0.06,12.09,16,Malik Nabers,WR,NYG
Rome Odunze WR - CHI,DET,0.0,0.0,0.0,0.42,0.0,4.22,57.07,0.36,0.0,0.0,0.0,0.06,12.01,16,Rome Odunze,WR,CHI
Terry McLaurin WR - WAS,PHI,0.0,0.0,0.0,0.34,0.0,4.29,57.09,0.29,0.0,0.0,0.0,0.06,11.65,16,Terry McLaurin,WR,WAS
Calvin Ridley WR - TEN,@IND,0.0,0.0,0.0,1.87,0.0,4.02,54.24,0.34,0.0,0.0,0.0,0.06,11.55,16,Calvin Ridley,WR,TEN
George Pickens WR - PIT,@BAL,0.0,0.0,0.0,0.54,0.0,3.83,57.87,0.32,0.0,0.0,0.0,0.05,11.49,16,George Pickens,WR,PIT
Jaxon Smith-Njigba WR - SEA,MIN,0.0,0.0,0.0,0.67,0.0,4.52,48.8,0.34,0.0,0.0,0.0,0.07,11.37,16,Jaxon Smith-Njigba,WR,SEA
Josh Palmer WR - LAC,DEN,0.0,0.0,0.0,0.47,0.0,3.99,49.85,0.41,0.0,0.0,0.0,0.07,11.34,16,Josh Palmer,WR,LAC
Tyler Lockett WR - SEA Q,MIN,0.0,0.0,0.0,0.33,0.0,4.25,51,0.33,0.0,0.0,0.0,0.07,11.22,16,Tyler Lockett,WR,SEA
Xavier Worthy WR - KC,HOU,0.0,0.0,0.0,1.3,0.0,3.77,50.6,0.37,0.0,0.0,0.0,0.0,11.18,16,Xavier Worthy,WR,KC
Christian Watson WR - GB,NO,0.0,0.0,0.0,1.67,0.0,3.45,47.75,0.37,0.0,0.0,0.0,0.06,10.49,16,Christian Watson,WR,GB
Marquise Brown WR - KC Q,HOU,0.0,0.0,0.0,0.87,0.0,3.47,48.17,0.37,0.0,0.0,0.0,0.06,10.47,16,Marquise Brown,WR,KC
DeAndre Hopkins WR - TEN Q,@IND,0.0,0.0,0.0,0.51,0.0,3.82,48.46,0.29,0.0,0.0,0.0,0.06,10.34,16,DeAndre Hopkins,WR,TEN
Ladd McConkey WR - LAC,DEN,0.0,0.0,0.0,0.6,0.0,3.63,44.24,0.36,0.0,0.0,0.0,0.0,10.27,16,Ladd McConkey,WR,LAC
Romeo Doubs WR - GB,NO,0.0,0.0,0.0,0.3,0.0,3.7,46.15,0.3,0.0,0.0,0.0,0.06,10.03,16,Romeo Doubs,WR,GB
Khalil Shakir WR - BUF,NE,0.0,0.0,0.0,0.49,0.0,3.71,43.92,0.3,0.0,0.0,0.0,0.0,9.95,16,Khalil Shakir,WR,BUF
Rashid Shaheed WR - NO Q View News,@GB,0.0,0.0,0.0,3.32,0.0,3.32,44.68,0.26,0.06,0.0,0.0,0.06,9.92,16,Rashid Shaheed,WR,NO
Brian Thomas Jr. WR - JAX,@LV,0.0,0.0,0.0,0.84,0.0,3.52,45.49,0.3,0.0,0.0,0.0,0.06,9.83,16,Brian Thomas Jr.,WR,JAX
Jerry Jeudy WR - CLE,@CIN,0.0,0.0,0.0,0.76,0.0,3.53,45.08,0.29,0.0,0.0,0.0,0.06,9.73,16,Jerry Jeudy,WR,CLE
Mike Williams WR - NYJ Q View News,LAR,0.0,0.0,0.0,0.31,0.0,3.34,45.94,0.31,0.0,0.0,0.0,0.06,9.71,16,Mike Williams,WR,NYJ
Keon Coleman WR - BUF,NE,0.0,0.0,0.0,0.31,0.0,3.4,45.03,0.31,0.0,0.0,0.0,0.06,9.67,16,Keon Coleman,WR,BUF
Curtis Samuel WR - BUF Q,NE,0.0,0.0,0.0,4.74,0.05,3.5,38.99,0.22,0.0,0.0,0.0,0.05,9.39,16,Curtis Samuel,WR,BUF
Brandin Cooks WR - DAL Q,TB,0.0,0.0,0.0,1.05,0.0,3.33,41.44,0.31,0.0,0.0,0.0,0.06,9.32,16,Brandin Cooks,WR,DAL
Dontayvion Wicks WR - GB,NO,0.0,0.0,0.0,0.97,0.0,3.23,41.93,0.3,0.0,0.0,0.0,0.0,9.32,16,Dontayvion Wicks,WR,GB
Jalen McMillan WR - TB,@DAL,0.0,0.0,0.0,1.46,0.0,3.66,38.81,0.27,0.0,0.0,0.0,0.0,9.31,16,Jalen McMillan,WR,TB
Xavier Legette WR - CAR,ARI,0.0,0.0,0.0,1.29,0.0,3.27,41.6,0.29,0.0,0.0,0.0,0.0,9.30,16,Xavier Legette,WR,CAR
Courtland Sutton WR - DEN,@LAC,0.0,0.0,0.0,0.28,0.0,3.21,43.28,0.28,0.0,0.0,0.0,0.06,9.13,16,Courtland Sutton,WR,DEN
Jameson Williams WR - DET,@CHI,0.0,0.0,0.0,1.85,0.0,2.99,42.29,0.3,0.0,0.0,0.0,0.06,9.08,16,Jameson Williams,WR,DET
Demario Douglas WR - NE,@BUF,0.0,0.0,0.0,2.12,0.0,3.62,39.78,0.23,0.0,0.0,0.0,0.06,9.07,16,Demario Douglas,WR,NE
Josh Downs WR - IND Q,TEN,0.0,0.0,0.0,1.22,0.0,3.61,39.94,0.24,0.0,0.0,0.0,0.06,9.05,16,Josh Downs,WR,IND
Gabe Davis WR - JAX,@LV,0.0,0.0,0.0,0.3,0.0,2.99,43.13,0.3,0.0,0.0,0.0,0.06,9.01,16,Gabe Davis,WR,JAX
Jakobi Meyers WR - LV,JAX,0.71,0.0,0.0,1.24,0.0,3.53,39.88,0.24,0.0,0.0,0.0,0.06,8.99,16,Jakobi Meyers,WR,LV
Malachi Corley WR - NYJ,LAR,0.0,0.0,0.0,2.53,0.0,3.51,36.92,0.25,0.0,0.0,0.0,0.0,8.96,16,Malachi Corley,WR,NYJ
Ricky Pearsall WR - SF Q,@MIA,0.0,0.0,0.0,1.03,0.0,3.09,37.6,0.3,0.0,0.0,0.0,0.0,8.75,16,Ricky Pearsall,WR,SF
Adonai Mitchell WR - IND,TEN,0.0,0.0,0.0,0.49,0.0,3.04,39.76,0.24,0.0,0.0,0.0,0.0,8.51,16,Adonai Mitchell,WR,IND
Troy Franklin WR - DEN,@LAC,0.0,0.0,0.0,0.36,0.0,2.94,36.06,0.27,0.0,0.0,0.0,0.0,8.20,16,Troy Franklin,WR,DEN
Michael Wilson WR - ARI,@CAR,0.0,0.0,0.0,0.3,0.0,2.84,38.05,0.24,0.0,0.0,0.0,0.0,8.12,16,Michael Wilson,WR,ARI
Quentin Johnston WR - LAC,DEN,0.0,0.0,0.0,0.36,0.0,2.91,36.42,0.24,0.0,0.0,0.0,0.0,8.03,16,Quentin Johnston,WR,LAC
Wan'Dale Robinson WR - NYG,@ATL,0.0,0.0,0.0,3.05,0.0,3.22,32.92,0.22,0.0,0.0,0.0,0.06,8.02,16,Wan'Dale Robinson,WR,NYG
Darnell Mooney WR - ATL,NYG,0.0,0.0,0.0,0.78,0.0,2.77,37.23,0.24,0.0,0.0,0.0,0.0,8.01,16,Darnell Mooney,WR,ATL
Adam Thielen WR - CAR,ARI,0.0,0.0,0.0,0.29,0.0,3.47,34.74,0.18,0.0,0.0,0.0,0.06,7.93,16,Adam Thielen,WR,CAR
Ja'Lynn Polk WR - NE,@BUF,0.0,0.0,0.0,0.76,0.0,2.93,34.78,0.22,0.0,0.0,0.0,0.0,7.80,16,Ja'Lynn Polk,WR,NE
Roman Wilson WR - PIT Q,@BAL,0.0,0.0,0.0,1.56,0.0,2.7,36.22,0.22,0.0,0.0,0.0,0.0,7.80,16,Roman Wilson,WR,PIT
Marvin Mims Jr. WR - DEN View News,@LAC,0.0,0.0,0.0,1.62,0.0,2.57,34.67,0.17,0.06,0.0,0.0,0.0,7.58,16,Marvin Mims Jr.,WR,DEN
Jermaine Burton WR - CIN,CLE,0.0,0.0,0.0,0.61,0.0,2.67,33.76,0.24,0.0,0.0,0.0,0.0,7.55,16,Jermaine Burton,WR,CIN
Rashod Bateman WR - BAL,PIT,0.0,0.0,0.0,0.3,0.0,2.65,33.6,0.24,0.0,0.0,0.0,0.0,7.48,16,Rashod Bateman,WR,BAL
Greg Dortch WR - ARI,@CAR,0.0,0.0,0.0,1.44,0.0,3.12,30.83,0.18,0.0,0.0,0.0,0.0,7.43,16,Greg Dortch,WR,ARI
Devontez Walker WR - BAL,PIT,0.0,0.0,0.0,0.54,0.0,2.57,31.43,0.24,0.0,0.0,0.0,0.0,7.21,16,Devontez Walker,WR,BAL
Jauan Jennings WR - SF Q,@MIA,0.0,0.0,0.0,0.67,0.0,2.5,30.5,0.2,0.0,0.0,0.0,0.0,6.82,16,Jauan Jennings,WR,SF
Tyler Boyd WR - TEN,@IND,0.0,0.0,0.0,0.45,0.0,2.77,28.54,0.17,0.0,0.0,0.0,0.06,6.57,16,Tyler Boyd,WR,TEN
Darius Slayton WR - NYG,@ATL,0.0,0.0,0.0,0.28,0.0,2.15,31.08,0.17,0.0,0.0,0.0,0.0,6.31,16,Darius Slayton,WR,NYG
Zay Jones WR - ARI SUS,@CAR,0.0,0.0,0.0,0.41,0.0,2.23,26.36,0.18,0.0,0.0,0.0,0.06,5.87,16,Zay Jones,WR,ARI
Kendrick Bourne WR - NE PUP View News,@BUF,0.0,0.0,0.0,0.64,0.0,2.08,26.24,0.16,0.0,0.0,0.0,0.0,5.73,16,Kendrick Bourne,WR,NE
Odell Beckham Jr. WR - MIA PUP View News,SF,0.0,0.0,0.0,0.42,0.0,2.03,25.29,0.18,0.0,0.0,0.0,0.0,5.68,16,Odell Beckham Jr.,WR,MIA
Elijah Moore WR - CLE,@CIN,0.0,0.0,0.0,1.02,0.0,2.16,23.45,0.17,0.0,0.0,0.0,0.0,5.63,16,Elijah Moore,WR,CLE
Jahan Dotson WR - PHI,@WAS,0.0,0.0,0.0,0.43,0.0,1.98,25.73,0.16,0.0,0.0,0.0,0.05,5.46,16,Jahan Dotson,WR,PHI
Javon Baker WR - NE,@BUF,0.0,0.0,0.0,1.04,0.0,1.91,23.07,0.16,0.0,0.0,0.0,0.0,5.28,16,Javon Baker,WR,NE
Demarcus Robinson WR - LAR,@NYJ,0.0,0.0,0.0,0.41,0.0,1.82,22.82,0.18,0.0,0.0,0.0,0.0,5.22,16,Demarcus Robinson,WR,LAR
K.J. Osborn WR - NE,@BUF,0.0,0.0,0.0,0.32,0.0,1.76,22.77,0.16,0.0,0.0,0.0,0.0,5.03,16,K.J. Osborn,WR,NE
Jalen Tolbert WR - DAL,TB,0.0,0.0,0.0,0.31,0.0,1.92,22.21,0.12,0.0,0.0,0.0,0.0,4.89,16,Jalen Tolbert,WR,DAL
DJ Chark WR - LAC Q,DEN,0.0,0.0,0.0,0.3,0.0,1.75,23.5,0.12,0.0,0.0,0.0,0.0,4.85,16,DJ Chark,WR,LAC
JuJu Smith-Schuster WR - KC,HOU,0.0,0.0,0.0,0.2,0.0,1.82,19.49,0.13,0.0,0.0,0.0,0.0,4.57,16,JuJu Smith-Schuster,WR,KC
Marquez Valdes-Scantling WR - BUF Q,NE,0.0,0.0,0.0,0.27,0.0,1.37,20.65,0.18,0.0,0.0,0.0,0.0,4.54,16,Marquez Valdes-Scantling,WR,BUF
Josh Reynolds WR - DEN Q View News,@LAC,0.0,0.0,0.0,0.27,0.0,1.65,20.96,0.11,0.0,0.0,0.0,0.0,4.43,16,Josh Reynolds,WR,DEN
Tre Tucker WR - LV,JAX,0.0,0.0,0.0,2,0.0,1.72,18.5,0.11,0.0,0.0,0.0,0.0,4.43,16,Tre Tucker,WR,LV
Jalin Hyatt WR - NYG,@ATL,0.0,0.0,0.0,0.22,0.0,1.49,22.24,0.11,0.0,0.0,0.0,0.0,4.40,16,Jalin Hyatt,WR,NYG
Tyler Scott WR - CHI,DET,0.0,0.0,0.0,2.15,0.0,1.61,18.59,0.12,0.0,0.0,0.0,0.0,4.40,16,Tyler Scott,WR,CHI
CeeDee Lamb WR - DAL EXE View News,@PHI,0.0,0.0,0.0,4.35,0.06,6.76,85.52,0.53,0.0,0.0,0.0,0.06,19.17,17,CeeDee Lamb,WR,DAL
Tyreek Hill WR - MIA Q,@CLE,0.0,0.0,0.0,2.06,0.0,6.39,91.24,0.51,0.0,0.0,0.0,0.06,18.66,17,Tyreek Hill,WR,MIA
Ja'Marr Chase WR - CIN View News,DEN,0.0,0.0,0.0,1,0.0,6.59,85.74,0.5,0.0,0.0,0.0,0.06,18.14,17,Ja'Marr Chase,WR,CIN
Justin Jefferson WR - MIN,GB,0.0,0.0,0.0,0.71,0.0,6.18,83.94,0.41,0.0,0.0,0.0,0.06,16.99,17,Justin Jefferson,WR,MIN
Puka Nacua WR - LAR Q,ARI,0.0,0.0,0.0,2.67,0.0,5.98,79.85,0.45,0.0,0.0,0.0,0.06,16.81,17,Puka Nacua,WR,LAR
Amon-Ra St. Brown WR - DET,@SF,0.0,0.0,0.0,2.11,0.0,6.52,75.45,0.41,0.0,0.0,0.0,0.06,16.62,17,Amon-Ra St. Brown,WR,DET
A.J. Brown WR - PHI,DAL,0.0,0.0,0.0,0.37,0.0,5.49,82.38,0.49,0.0,0.0,0.0,0.06,16.59,17,A.J. Brown,WR,PHI
Garrett Wilson WR - NYJ,@BUF,0.0,0.0,0.0,1.79,0.0,5.71,72.4,0.46,0.0,0.0,0.0,0.06,15.77,17,Garrett Wilson,WR,NYJ
Cooper Kupp WR - LAR,ARI,0.0,0.0,0.0,1.6,0.0,5.61,66.87,0.47,0.0,0.0,0.0,0.07,15.14,17,Cooper Kupp,WR,LAR
Deebo Samuel Sr. WR - SF,DET,0.0,0.0,0.0,15.03,0.19,3.98,56.52,0.38,0.0,0.0,0.0,0.06,14.44,17,Deebo Samuel Sr.,WR,SF
Brandon Aiyuk WR - SF,DET,0.0,0.0,0.0,0.32,0.0,4.81,70.49,0.44,0.0,0.0,0.0,0.06,14.41,17,Brandon Aiyuk,WR,SF
Drake London WR - ATL,@WAS,0.0,0.0,0.0,0.66,0.0,5.17,67.34,0.42,0.0,0.0,0.0,0.06,14.37,17,Drake London,WR,ATL
Chris Olave WR - NO,LV,0.0,0.0,0.0,0.3,0.0,5.2,70.48,0.35,0.0,0.0,0.0,0.06,14.26,17,Chris Olave,WR,NO
Mike Evans WR - TB,CAR,0.0,0.0,0.0,0.3,0.0,4.44,66.5,0.48,0.0,0.0,0.0,0.06,13.88,17,Mike Evans,WR,TB
Tee Higgins WR - CIN,DEN,0.0,0.0,0.0,0.31,0.0,4.63,66.03,0.44,0.0,0.0,0.0,0.06,13.78,17,Tee Higgins,WR,CIN
DeVonta Smith WR - PHI,DAL,0.0,0.0,0.0,0.37,0.0,5.19,63.52,0.37,0.0,0.0,0.0,0.06,13.68,17,DeVonta Smith,WR,PHI
DJ Moore WR - CHI,SEA,0.0,0.0,0.0,1.46,0.0,4.61,64.51,0.42,0.0,0.0,0.0,0.06,13.61,17,DJ Moore,WR,CHI
Nico Collins WR - HOU,BAL,0.0,0.0,0.0,0.59,0.0,4.58,65.87,0.41,0.0,0.0,0.0,0.06,13.57,17,Nico Collins,WR,HOU
Marvin Harrison Jr. WR - ARI,@LAR,0.0,0.0,0.0,0.4,0.0,4.66,65.66,0.4,0.0,0.0,0.0,0.06,13.55,17,Marvin Harrison Jr.,WR,ARI
Amari Cooper WR - CLE,MIA,0.0,0.0,0.0,0.3,0.0,4.48,65.81,0.42,0.0,0.0,0.0,0.06,13.49,17,Amari Cooper,WR,CLE
Davante Adams WR - LV Q,@NO,0.0,0.0,0.0,0.28,0.0,5.01,61.89,0.39,0.0,0.0,0.0,0.06,13.45,17,Davante Adams,WR,LV
Christian Kirk WR - JAX Q,TEN,0.0,0.0,0.0,0.67,0.0,4.93,62.8,0.37,0.0,0.0,0.0,0.06,13.38,17,Christian Kirk,WR,JAX
Rashee Rice WR - KC,@PIT,0.0,0.0,0.0,0.56,0.0,5.33,57.52,0.38,0.0,0.0,0.0,0.06,13.30,17,Rashee Rice,WR,KC
Jaylen Waddle WR - MIA Q,@CLE,0.0,0.0,0.0,1.1,0.0,4.61,63.34,0.35,0.0,0.0,0.0,0.06,13.03,17,Jaylen Waddle,WR,MIA
Chris Godwin WR - TB,CAR,0.0,0.0,0.0,1.57,0.0,5.24,59.01,0.3,0.0,0.0,0.0,0.06,12.98,17,Chris Godwin,WR,TB
Michael Pittman WR - IND,@NYG,0.0,0.0,0.0,0.29,0.0,5.36,59.74,0.29,0.0,0.0,0.0,0.06,12.98,17,Michael Pittman,WR,IND
Keenan Allen WR - CHI,SEA,0.0,0.0,0.0,0.67,0.0,5.08,56.43,0.36,0.0,0.0,0.0,0.06,12.83,17,Keenan Allen,WR,CHI
DK Metcalf WR - SEA,@CHI,0.0,0.0,0.0,0.28,0.0,4.2,60.08,0.45,0.0,0.0,0.0,0.06,12.82,17,DK Metcalf,WR,SEA
Stefon Diggs WR - HOU,BAL,0.0,0.0,0.0,0.29,0.0,4.7,57.35,0.41,0.0,0.0,0.0,0.06,12.80,17,Stefon Diggs,WR,HOU
Zay Flowers WR - BAL,@HOU,0.0,0.0,0.0,3.06,0.0,4.85,55.84,0.36,0.0,0.0,0.0,0.06,12.78,17,Zay Flowers,WR,BAL
Tank Dell WR - HOU,BAL,0.0,0.0,0.0,3.84,0.0,4.42,56.7,0.35,0.0,0.0,0.0,0.06,12.45,17,Tank Dell,WR,HOU
Rome Odunze WR - CHI,SEA,0.0,0.0,0.0,0.43,0.0,4.33,58.57,0.37,0.0,0.0,0.0,0.06,12.33,17,Rome Odunze,WR,CHI
Malik Nabers WR - NYG,IND,0.0,0.0,0.0,0.86,0.0,4.34,58.89,0.34,0.0,0.0,0.0,0.06,12.24,17,Malik Nabers,WR,NYG
Jordan Addison WR - MIN Q,GB,0.0,0.0,0.0,1.1,0.0,4.24,58.79,0.35,0.0,0.0,0.0,0.06,12.21,17,Jordan Addison,WR,MIN
Jayden Reed WR - GB,@MIN,0.0,0.0,0.0,4.57,0.06,4.27,53.24,0.3,0.0,0.0,0.0,0.06,12.09,17,Jayden Reed,WR,GB
Terry McLaurin WR - WAS,ATL,0.0,0.0,0.0,0.35,0.0,4.37,58.12,0.29,0.0,0.0,0.0,0.06,11.84,17,Terry McLaurin,WR,WAS
George Pickens WR - PIT,KC,0.0,0.0,0.0,0.55,0.0,3.91,58.97,0.33,0.0,0.0,0.0,0.06,11.72,17,George Pickens,WR,PIT
Calvin Ridley WR - TEN,@JAX,0.0,0.0,0.0,1.87,0.0,4.03,54.49,0.34,0.0,0.0,0.0,0.06,11.59,17,Calvin Ridley,WR,TEN
Diontae Johnson WR - CAR,@TB,0.0,0.0,0.0,0.82,0.0,4.9,51.31,0.25,0.0,0.0,0.0,0.06,11.49,17,Diontae Johnson,WR,CAR
Josh Palmer WR - LAC,@NE,0.0,0.0,0.0,0.46,0.0,3.86,48.33,0.39,0.0,0.0,0.0,0.07,10.94,17,Josh Palmer,WR,LAC
Jaxon Smith-Njigba WR - SEA,@CHI,0.0,0.0,0.0,0.64,0.0,4.31,46.48,0.32,0.0,0.0,0.0,0.06,10.82,17,Jaxon Smith-Njigba,WR,SEA
Xavier Worthy WR - KC,@PIT,0.0,0.0,0.0,1.24,0.0,3.62,48.49,0.36,0.0,0.0,0.0,0.0,10.75,17,Xavier Worthy,WR,KC
Tyler Lockett WR - SEA Q,@CHI,0.0,0.0,0.0,0.32,0.0,4.05,48.58,0.32,0.0,0.0,0.0,0.06,10.74,17,Tyler Lockett,WR,SEA
DeAndre Hopkins WR - TEN Q,@JAX,0.0,0.0,0.0,0.52,0.0,3.84,48.68,0.29,0.0,0.0,0.0,0.06,10.38,17,DeAndre Hopkins,WR,TEN
Rashid Shaheed WR - NO Q View News,LV,0.0,0.0,0.0,3.49,0.0,3.49,46.95,0.27,0.06,0.0,0.0,0.07,10.37,17,Rashid Shaheed,WR,NO
Christian Watson WR - GB,@MIN,0.0,0.0,0.0,1.63,0.0,3.38,46.74,0.36,0.0,0.0,0.0,0.06,10.26,17,Christian Watson,WR,GB
Jerry Jeudy WR - CLE,MIA,0.0,0.0,0.0,0.8,0.0,3.67,46.92,0.31,0.0,0.0,0.0,0.06,10.18,17,Jerry Jeudy,WR,CLE
Brian Thomas Jr. WR - JAX,TEN,0.0,0.0,0.0,0.86,0.0,3.63,46.88,0.31,0.0,0.0,0.0,0.06,10.14,17,Brian Thomas Jr.,WR,JAX
Marquise Brown WR - KC Q,@PIT,0.0,0.0,0.0,0.83,0.0,3.33,46.16,0.36,0.0,0.0,0.0,0.06,10.07,17,Marquise Brown,WR,KC
Ladd McConkey WR - LAC,@NE,0.0,0.0,0.0,0.58,0.0,3.52,42.89,0.35,0.0,0.0,0.0,0.0,9.97,17,Ladd McConkey,WR,LAC
Romeo Doubs WR - GB,@MIN,0.0,0.0,0.0,0.3,0.0,3.62,45.17,0.3,0.0,0.0,0.0,0.06,9.85,17,Romeo Doubs,WR,GB
Jalen McMillan WR - TB,CAR,0.0,0.0,0.0,1.54,0.0,3.86,40.92,0.28,0.0,0.0,0.0,0.0,9.79,17,Jalen McMillan,WR,TB
